text_id,id,token_in_Indonesian,token_in_English,entity,argument
GEM-01374,GEM-01374.014,-kecelakaan,-accident,O,O
GEM-01374,GEM-01374.015,pesawat,aircraft,O,O
GEM-01374,GEM-01374.016,salah,Wrong,O,O
GEM-01374,GEM-01374.017,jokowi,jokowi,O,O
GEM-01374,GEM-01374.018,-rumah,-House,O,O
GEM-01374,GEM-01374.019,terbakar,burnt,B-EVE,FALSE-EVENT
GEM-01374,GEM-01374.020,salah,Wrong,O,O
GEM-01374,GEM-01374.021,jokowi,jokowi,O,O
GEM-01374,GEM-01374.022,-kasus,-case,O,O
GEM-01374,GEM-01374.023,persekusi,persecution,O,O
GEM-01374,GEM-01374.024,salah,Wrong,O,O
GEM-01374,GEM-01374.025,jokowi,jokowi,O,O
GEM-01374,GEM-01374.026,-pelecehan,-abuse,O,O
GEM-01374,GEM-01374.027,seksual,sexual,O,O
GEM-01374,GEM-01374.028,salah,Wrong,O,O
GEM-01374,GEM-01374.029,jokowi,jokowi,O,O
GEM-01374,GEM-01374.030,-bahkan,-even,O,O
GEM-01374,GEM-01374.031,tikus,mouse,O,O
GEM-01374,GEM-01374.032,mati,dead,O,O
GEM-01374,GEM-01374.033,di,in,O,O
GEM-01374,GEM-01374.034,dalam,in,O,O
GEM-01374,GEM-01374.035,got,got,O,O
GEM-01374,GEM-01374.036,pun,even,O,O
GEM-01374,GEM-01374.037,salah,Wrong,O,O
GEM-01374,GEM-01374.038,jokowi,jokowi,O,O
GEM-01375,GEM-01375.001,badan,body,B-ORG,OFFICER-ARG
GEM-01375,GEM-01375.002,meteorologi,meteorology,I-ORG,OFFICER-ARG
GEM-01375,GEM-01375.003,klimatologi,climatology,I-ORG,OFFICER-ARG
GEM-01375,GEM-01375.004,dan,And,I-ORG,OFFICER-ARG
GEM-01375,GEM-01375.005,geofisika,geophysics,I-ORG,OFFICER-ARG
GEM-01375,GEM-01375.006,melaporkan,report,O,O
GEM-01375,GEM-01375.007,telah,has,O,O
GEM-01375,GEM-01375.008,terjadi,happen,O,O
GEM-01375,GEM-01375.009,gempa,earthquake,B-EVE,EARTHQUAKE-EVENT
GEM-01375,GEM-01375.010,bumi,earth,I-EVE,EARTHQUAKE-EVENT
GEM-01375,GEM-01375.011,berkekuatan,powerful,B-ARG,INFORMATION-ARG
GEM-01375,GEM-01375.012,5,5,I-ARG,INFORMATION-ARG
GEM-01375,GEM-01375.013,3,3,I-ARG,INFORMATION-ARG
GEM-01375,GEM-01375.014,skala,scale,I-ARG,INFORMATION-ARG
GEM-01375,GEM-01375.015,ritcher,Richcher,I-ARG,INFORMATION-ARG
GEM-01375,GEM-01375.016,(,(,O,O
GEM-01375,GEM-01375.017,sr,sr,O,O
GEM-01375,GEM-01375.018,),),O,O
GEM-01375,GEM-01375.019,di,in,O,O
GEM-01375,GEM-01375.020,klungkung,Klungkung,B-LOC,PLACE-ARG
GEM-01375,GEM-01375.021,bali,Bali,B-LOC,PLACE-ARG
GEM-01375,GEM-01375.022,kamis,Thursday,B-ARG,TIME-ARG
GEM-01375,GEM-01375.023,(,(,O,O
GEM-01375,GEM-01375.024,15/11/2018,11/15/2018,B-ARG,TIME-ARG
GEM-01375,GEM-01375.025,),),O,O
GEM-01375,GEM-01375.026,dini,early,O,O
GEM-01375,GEM-01375.027,hari,day,O,O
GEM-01376,GEM-01376.001,gempa,earthquake,B-EVE,EARTHQUAKE-EVENT
GEM-01376,GEM-01376.002,bumi,earth,I-EVE,EARTHQUAKE-EVENT
GEM-01376,GEM-01376.003,sederhana,simple,O,O
GEM-01376,GEM-01376.004,telah,has,O,O
GEM-01376,GEM-01376.005,berlaku,applies,O,O
GEM-01376,GEM-01376.006,di,in,O,O
GEM-01376,GEM-01376.007,sulawesi,Sulawesi,B-LOC,PLACE-ARG
GEM-01376,GEM-01376.008,indonesia,Indonesia,B-LOC,PLACE-ARG
GEM-01376,GEM-01376.009,pada,on,O,O
GEM-01376,GEM-01376.010,jam,O'clock,O,O
GEM-01376,GEM-01376.011,7:01,7:01,B-ARG,TIME-ARG
GEM-01376,GEM-01376.012,pagi,Morning,I-ARG,TIME-ARG
GEM-01376,GEM-01376.013,15,15,B-ARG,TIME-ARG
GEM-01376,GEM-01376.014,november,November,I-ARG,TIME-ARG
GEM-01376,GEM-01376.015,2018,2018,I-ARG,TIME-ARG
GEM-01376,GEM-01376.016,tiada,nothing,O,O
GEM-01376,GEM-01376.017,ancaman,threat,O,O
GEM-01376,GEM-01376.018,tsunami,tsunami,O,O
GEM-01376,GEM-01376.019,kepada,to,O,O
GEM-01376,GEM-01376.020,malaysiammd,malaysiammd,O,O
GEM-01376,GEM-01376.021,metgovmy,metgovmy,O,O
GEM-01376,GEM-01376.022,info,info,O,O
GEM-01376,GEM-01376.023,:,:,O,O
GEM-01376,GEM-01376.024,fb,fb,O,O
GEM-01376,GEM-01376.025,agensi,agency,O,O
GEM-01376,GEM-01376.026,pengurusan,management,O,O
GEM-01376,GEM-01376.027,bencana,disaster,O,O
GEM-01376,GEM-01376.028,negara,country,O,O
GEM-01377,GEM-01377.001,bagi,for,O,O
GEM-01377,GEM-01377.002,warga,inhabitant,O,O
GEM-01377,GEM-01377.003,korban,victim,O,O
GEM-01377,GEM-01377.004,bencana,disaster,O,O
GEM-01377,GEM-01377.005,gempa,earthquake,B-EVE,EARTHQUAKE-EVENT
GEM-01377,GEM-01377.006,bumi,earth,I-EVE,EARTHQUAKE-EVENT
GEM-01377,GEM-01377.007,dan,And,O,O
GEM-01377,GEM-01377.008,tsunami,tsunami,O,O
GEM-01377,GEM-01377.009,di,in,O,O
GEM-01377,GEM-01377.010,wilayah,region,O,O
GEM-01377,GEM-01377.011,kota,city,O,O
GEM-01377,GEM-01377.012,palu,hammer,B-LOC,PLACE-ARG
GEM-01377,GEM-01377.013,selasa,Tuesday,B-ARG,TIME-ARG
GEM-01377,GEM-01377.014,(,(,O,O
GEM-01377,GEM-01377.015,13/11/2018,11/13/2018,B-ARG,TIME-ARG
GEM-01377,GEM-01377.016,),),O,O
GEM-01378,GEM-01378.001,dalam,in,O,O
GEM-01378,GEM-01378.002,proses,process,O,O
GEM-01378,GEM-01378.003,masa,period,O,O
GEM-01378,GEM-01378.004,transisi,transition,O,O
GEM-01378,GEM-01378.005,penanganan,handling,O,O
GEM-01378,GEM-01378.006,bencana,disaster,O,O
GEM-01378,GEM-01378.007,gempa,earthquake,B-EVE,FALSE-EVENT
GEM-01378,GEM-01378.008,bumi,earth,I-EVE,FALSE-EVENT
GEM-01378,GEM-01378.009,dan,And,O,O
GEM-01378,GEM-01378.010,tsunami,tsunami,O,O
GEM-01378,GEM-01378.011,yang,Which,O,O
GEM-01378,GEM-01378.012,terjadi,happen,O,O
GEM-01378,GEM-01378.013,di,in,O,O
GEM-01378,GEM-01378.014,sulawesi,Sulawesi,B-LOC,PLACE-ARG
GEM-01378,GEM-01378.015,tengah,middle,I-LOC,PLACE-ARG
GEM-01379,GEM-01379.001,pasca,post,O,O
GEM-01379,GEM-01379.002,gempa,earthquake,B-EVE,EARTHQUAKE-EVENT
GEM-01379,GEM-01379.003,bumi,earth,I-EVE,EARTHQUAKE-EVENT
GEM-01379,GEM-01379.004,5,5,B-ARG,INFORMATION-ARG
GEM-01379,GEM-01379.005,3,3,I-ARG,INFORMATION-ARG
GEM-01379,GEM-01379.006,sr,sr,I-ARG,INFORMATION-ARG
GEM-01379,GEM-01379.007,di,in,O,O
GEM-01379,GEM-01379.008,barat,west,O,O
GEM-01379,GEM-01379.009,daya,Power,O,O
GEM-01379,GEM-01379.010,klungkung,Klungkung,B-LOC,PLACE-ARG
GEM-01379,GEM-01379.011,bali,Bali,B-LOC,PLACE-ARG
GEM-01379,GEM-01379.012,yang,Which,O,O
GEM-01379,GEM-01379.013,terjadi,happen,O,O
GEM-01379,GEM-01379.014,dini,early,O,O
GEM-01379,GEM-01379.015,hari,day,O,O
GEM-01379,GEM-01379.016,kamis,Thursday,B-ARG,TIME-ARG
GEM-01379,GEM-01379.017,(,(,O,O
GEM-01379,GEM-01379.018,15/11,11/15,B-ARG,TIME-ARG
GEM-01379,GEM-01379.019,),),O,O
GEM-01379,GEM-01379.020,pukul,o'clock,B-ARG,TIME-ARG
GEM-01379,GEM-01379.021,0:01:23,0:01:23,I-ARG,TIME-ARG
GEM-01379,GEM-01379.022,wita,wita,O,O
GEM-01379,GEM-01379.023,diinformasikan,informed,O,O
GEM-01379,GEM-01379.024,bahwa,that,O,O
GEM-01379,GEM-01379.025,kegiatan,activity,O,O
GEM-01379,GEM-01379.026,pelayanan,service,O,O
GEM-01379,GEM-01379.027,operasional,operational,O,O
GEM-01379,GEM-01379.028,penerbangan,flight,O,O
GEM-01379,GEM-01379.029,di,in,O,O
GEM-01379,GEM-01379.030,tetap,still,O,O
GEM-01379,GEM-01379.031,berjalan,walk,O,O
GEM-01379,GEM-01379.032,normal,normal,O,O
GEM-01379,GEM-01379.033,dan,And,O,O
GEM-01379,GEM-01379.034,semua,all,O,O
GEM-01379,GEM-01379.035,fasilitas,facility,O,O
GEM-01379,GEM-01379.036,penerbangan,flight,O,O
GEM-01379,GEM-01379.037,tidak,No,O,O
GEM-01379,GEM-01379.038,mengalami,experience,O,O
GEM-01379,GEM-01379.039,gangguan,disturbance,O,O
GEM-01380,GEM-01380.001,panik,panic,O,O
GEM-01380,GEM-01380.002,saat,moment,O,O
GEM-01380,GEM-01380.003,gempa,earthquake,O,O
GEM-01380,GEM-01380.004,satu,One,B-EVE,DEATHVICTIM-ARG
GEM-01380,GEM-01380.005,orang,person,I-EVE,DEATHVICTIM-ARG
GEM-01380,GEM-01380.006,minggal,stay,O,O
GEM-01380,GEM-01380.007,dunia,world,O,O
GEM-01380,GEM-01380.008,di,in,O,O
GEM-01380,GEM-01380.009,prateng,prateng,B-LOC,PLACE-ARG
GEM-01380,GEM-01380.010,-,-,O,O
GEM-01380,GEM-01380.011,gempa,earthquake,B-EVE,EARTHQUAKE-EVENT
GEM-01380,GEM-01380.012,bumi,earth,I-EVE,EARTHQUAKE-EVENT
GEM-01380,GEM-01380.013,yang,Which,O,O
GEM-01380,GEM-01380.014,kembali,return,O,O
GEM-01380,GEM-01380.015,terjadi,happen,O,O
GEM-01380,GEM-01380.016,dini,early,O,O
GEM-01380,GEM-01380.017,hari,day,O,O
GEM-01380,GEM-01380.018,tadi,earlier,O,O
GEM-01380,GEM-01380.019,sekitar,around,O,O
GEM-01380,GEM-01380.020,pukul,o'clock,B-ARG,TIME-ARG
GEM-01380,GEM-01380.021,0:01:20,0:01:20,I-ARG,TIME-ARG
GEM-01380,GEM-01380.022,wita,wita,I-ARG,TIME-ARG
GEM-01380,GEM-01380.023,dengan,with,O,O
GEM-01380,GEM-01380.024,kekuatan,strength,B-ARG,INFORMATION-ARG
GEM-01380,GEM-01380.025,5,5,I-ARG,INFORMATION-ARG
GEM-01380,GEM-01380.026,3,3,I-ARG,INFORMATION-ARG
GEM-01380,GEM-01380.027,moga,hopefully,O,O
GEM-01380,GEM-01380.028,kembali,return,O,O
GEM-01380,GEM-01380.029,menelan,swallow,O,O
GEM-01380,GEM-01380.030,korban,victim,O,O
GEM-01380,GEM-01380.031,jiwa,soul,O,O
GEM-01380,GEM-01380.032,dengan,with,O,O
GEM-01380,GEM-01380.033,inisial,initials,O,O
GEM-01380,GEM-01380.034,ta,ta,O,O
GEM-01380,GEM-01380.035,(,(,O,O
GEM-01380,GEM-01380.036,47,47,O,O
GEM-01380,GEM-01380.037,),),O,O
GEM-01380,GEM-01380.038,pns,civil servants,O,O
GEM-01380,GEM-01380.039,guru,Teacher,O,O
GEM-01380,GEM-01380.040,yang,Which,O,O
GEM-01380,GEM-01380.041,beralamat,address,O,O
GEM-01380,GEM-01380.042,di,in,O,O
GEM-01380,GEM-01380.043,jalan,road,O,O
GEM-01380,GEM-01380.044,cendana,sandalwood,O,O
GEM-01380,GEM-01380.045,no,no,O,O
GEM-01380,GEM-01380.046,32,32,O,O
GEM-01381,GEM-01381.001,video,videos,O,O
GEM-01381,GEM-01381.002,saat,moment,O,O
GEM-01381,GEM-01381.003,berlakunya,enactment,O,O
GEM-01381,GEM-01381.004,gempa,earthquake,B-EVE,EARTHQUAKE-EVENT
GEM-01381,GEM-01381.005,bumi,earth,I-EVE,EARTHQUAKE-EVENT
GEM-01381,GEM-01381.006,likuifaksi,liquefaction,O,O
GEM-01381,GEM-01381.007,dan,And,O,O
GEM-01381,GEM-01381.008,tsunami,tsunami,O,O
GEM-01381,GEM-01381.009,di,in,O,O
GEM-01381,GEM-01381.010,palu,hammer,B-LOC,PLACE-ARG
GEM-01381,GEM-01381.011,indonesia,Indonesia,B-LOC,PLACE-ARG
GEM-01382,GEM-01382.001,radio,radio,B-ORG,OFFICER-ARG
GEM-01382,GEM-01382.002,andika,andika,I-ORG,OFFICER-ARG
GEM-01382,GEM-01382.003,1433,1433,O,O
GEM-01382,GEM-01382.004,tim,team,O,O
GEM-01382,GEM-01382.005,radio,radio,B-ORG,OFFICER-ARG
GEM-01382,GEM-01382.006,andika,andika,I-ORG,OFFICER-ARG
GEM-01382,GEM-01382.007,peduli,care,O,O
GEM-01382,GEM-01382.008,saat,moment,O,O
GEM-01382,GEM-01382.009,ini,This,O,O
GEM-01382,GEM-01382.010,menyalurkan,channel,O,O
GEM-01382,GEM-01382.011,donasi,donation,O,O
GEM-01382,GEM-01382.012,untuk,For,O,O
GEM-01382,GEM-01382.013,korban,victim,O,O
GEM-01382,GEM-01382.014,gempa,earthquake,B-EVE,FALSE-EVENT
GEM-01382,GEM-01382.015,bumi,earth,I-EVE,FALSE-EVENT
GEM-01382,GEM-01382.016,dan,And,O,O
GEM-01382,GEM-01382.017,tsunami,tsunami,O,O
GEM-01382,GEM-01382.018,di,in,O,O
GEM-01382,GEM-01382.019,donggala,Donggala,B-LOC,PLACE-ARG
GEM-01382,GEM-01382.020,sulawesi,Sulawesi,B-LOC,PLACE-ARG
GEM-01382,GEM-01382.021,tengah,middle,I-LOC,PLACE-ARG
GEM-01382,GEM-01382.022,andre,Andre,O,O
GEM-01382,GEM-01382.023,susanto,Susanto,O,O
GEM-01382,GEM-01382.024,jurnalis,journalist,O,O
GEM-01382,GEM-01382.025,radio,radio,B-ORG,OFFICER-ARG
GEM-01382,GEM-01382.026,andika,andika,I-ORG,OFFICER-ARG
GEM-01382,GEM-01382.027,sempat,had time,O,O
GEM-01382,GEM-01382.028,bertemu,meet,O,O
GEM-01382,GEM-01382.029,dengan,with,O,O
GEM-01382,GEM-01382.030,bu,ma'am,O,O
GEM-01382,GEM-01382.031,rohani,spiritual,O,O
GEM-01382,GEM-01382.032,warga,inhabitant,O,O
GEM-01382,GEM-01382.033,loli,lol,B-PLOC,PLACE-ARG
GEM-01383,GEM-01383.001,sudah,Already,O,O
GEM-01383,GEM-01383.002,13,13,O,O
GEM-01383,GEM-01383.003,hari,day,O,O
GEM-01383,GEM-01383.004,mamasa,Mama,B-LOC,PLACE-ARG
GEM-01383,GEM-01383.005,di,in,O,O
GEM-01383,GEM-01383.006,guncang,shake,O,O
GEM-01383,GEM-01383.007,gempa,earthquake,B-EVE,EARTHQUAKE-EVENT
GEM-01383,GEM-01383.008,bumi,earth,I-EVE,EARTHQUAKE-EVENT
GEM-01383,GEM-01383.009,sejumlah,a number,O,O
GEM-01383,GEM-01383.010,rumah,House,B-ARG,AFFECTEDOBJECTS-ARG
GEM-01383,GEM-01383.011,warga,inhabitant,I-ARG,AFFECTEDOBJECTS-ARG
GEM-01383,GEM-01383.012,rumah,House,B-ARG,AFFECTEDOBJECTS-ARG
GEM-01383,GEM-01383.013,ibadah,worship,I-ARG,AFFECTEDOBJECTS-ARG
GEM-01383,GEM-01383.014,dan,And,O,O
GEM-01383,GEM-01383.015,jalan,road,B-ARG,AFFECTEDOBJECTS-ARG
GEM-01383,GEM-01383.016,di,in,O,O
GEM-01383,GEM-01383.017,laporkan,report,O,O
GEM-01383,GEM-01383.018,retak,cracked,O,O
GEM-01383,GEM-01383.019,5,5,B-ARG,DEATHVICTIM-ARG
GEM-01383,GEM-01383.020,pengungsi,refugees,I-ARG,DEATHVICTIM-ARG
GEM-01383,GEM-01383.021,meninggal,die,O,O
GEM-01383,GEM-01383.022,|,|,O,O
GEM-01384,GEM-01384.001,dalam,in,O,O
GEM-01384,GEM-01384.002,sehari,a day,O,O
GEM-01384,GEM-01384.003,tiga,three,O,O
GEM-01384,GEM-01384.004,kali,time,O,O
GEM-01384,GEM-01384.005,gempa,earthquake,B-EVE,EARTHQUAKE-EVENT
GEM-01384,GEM-01384.006,bumi,earth,I-EVE,EARTHQUAKE-EVENT
GEM-01384,GEM-01384.007,5,5,B-ARG,INFORMATION-ARG
GEM-01384,GEM-01384.008,sr,sr,I-ARG,INFORMATION-ARG
GEM-01384,GEM-01384.009,guncang,shake,O,O
GEM-01384,GEM-01384.010,mamasa,Mama,B-LOC,PLACE-ARG
GEM-01384,GEM-01384.011,actnews,actnews,O,O
GEM-01384,GEM-01384.012,mamasa,Mama,O,O
GEM-01384,GEM-01384.013,-,-,O,O
GEM-01384,GEM-01384.014,setidaknya,at least,O,O
GEM-01384,GEM-01384.015,tercatat,recorded,O,O
GEM-01384,GEM-01384.016,tiga,three,O,O
GEM-01384,GEM-01384.017,kali,time,O,O
GEM-01384,GEM-01384.018,gempa,earthquake,O,O
GEM-01384,GEM-01384.019,cukup,Enough,O,O
GEM-01384,GEM-01384.020,kuat,strong,O,O
GEM-01384,GEM-01384.021,di,in,O,O
GEM-01384,GEM-01384.022,atas,on,O,O
GEM-01384,GEM-01384.023,5,5,O,O
GEM-01384,GEM-01384.024,skala,scale,O,O
GEM-01384,GEM-01384.025,richter,richter,O,O
GEM-01384,GEM-01384.026,(,(,O,O
GEM-01384,GEM-01384.027,sr,sr,O,O
GEM-01384,GEM-01384.028,),),O,O
GEM-01384,GEM-01384.029,mengguncang,shake,O,O
GEM-01384,GEM-01384.030,kabupaten,regency,O,O
GEM-01385,GEM-01385.001,membuka,open,O,O
GEM-01385,GEM-01385.002,rekening,account,O,O
GEM-01385,GEM-01385.003,donasi,donation,O,O
GEM-01385,GEM-01385.004,untuk,For,O,O
GEM-01385,GEM-01385.005,membantu,help,O,O
GEM-01385,GEM-01385.006,korban,victim,O,O
GEM-01385,GEM-01385.007,gempa,earthquake,B-EVE,FALSE-EVENT
GEM-01385,GEM-01385.008,bumi,earth,I-EVE,FALSE-EVENT
GEM-01385,GEM-01385.009,dan,And,O,O
GEM-01385,GEM-01385.010,tsunami,tsunami,O,O
GEM-01385,GEM-01385.011,yang,Which,O,O
GEM-01385,GEM-01385.012,terjadi,happen,O,O
GEM-01385,GEM-01385.013,di,in,O,O
GEM-01385,GEM-01385.014,palu,hammer,B-LOC,PLACE-ARG
GEM-01385,GEM-01385.015,dan,And,O,O
GEM-01385,GEM-01385.016,donggala,Donggala,B-LOC,PLACE-ARG
GEM-01385,GEM-01385.017,sulawesi,Sulawesi,B-LOC,PLACE-ARG
GEM-01385,GEM-01385.018,tengah,middle,I-LOC,PLACE-ARG
GEM-01385,GEM-01385.019,pada,on,O,O
GEM-01385,GEM-01385.020,jumat,Friday,B-ARG,TIME-ARG
GEM-01385,GEM-01385.021,(,(,O,O
GEM-01385,GEM-01385.022,28/9,9/28,B-ARG,TIME-ARG
GEM-01385,GEM-01385.023,),),O,O
GEM-01386,GEM-01386.001,from,from,O,O
GEM-01386,GEM-01386.002,federallubricants,federallubricants,O,O
GEM-01386,GEM-01386.003,-,-,O,O
GEM-01386,GEM-01386.004,bencana,disaster,O,O
GEM-01386,GEM-01386.005,gempa,earthquake,B-EVE,FALSE-EVENT
GEM-01386,GEM-01386.006,bumi,earth,I-EVE,FALSE-EVENT
GEM-01386,GEM-01386.007,di,in,O,O
GEM-01386,GEM-01386.008,palu,hammer,B-LOC,PLACE-ARG
GEM-01386,GEM-01386.009,menyisakan,leaving,O,O
GEM-01386,GEM-01386.010,kepedihan,pain,O,O
GEM-01386,GEM-01386.011,dan,And,O,O
GEM-01386,GEM-01386.012,duka,sorrow,O,O
GEM-01386,GEM-01386.013,yang,Which,O,O
GEM-01386,GEM-01386.014,mendalam,deep,O,O
GEM-01386,GEM-01386.015,federal,federal,B-ORG,OFFICER-ARG
GEM-01386,GEM-01386.016,lubricants,lubricants,I-ORG,OFFICER-ARG
GEM-01386,GEM-01386.017,bekerjasama,cooperate,O,O
GEM-01386,GEM-01386.018,dengan,with,O,O
GEM-01386,GEM-01386.019,distributor,distributor,O,O
GEM-01386,GEM-01386.020,setempat,local,O,O
GEM-01386,GEM-01386.021,melakukan,do,O,O
GEM-01386,GEM-01386.022,program,program,O,O
GEM-01387,GEM-01387.001,gempa,earthquake,B-EVE,EARTHQUAKE-EVENT
GEM-01387,GEM-01387.002,magnitudo,magnitude,B-ARG,INFORMATION-ARG
GEM-01387,GEM-01387.003,3,3,I-ARG,INFORMATION-ARG
GEM-01387,GEM-01387.004,9,9,I-ARG,INFORMATION-ARG
GEM-01387,GEM-01387.005,terjadi,happen,O,O
GEM-01387,GEM-01387.006,di,in,O,O
GEM-01387,GEM-01387.007,sigi,sigi,B-LOC,PLACE-ARG
GEM-01387,GEM-01387.008,gempa,earthquake,B-EVE,EARTHQUAKE-EVENT
GEM-01387,GEM-01387.009,bumi,earth,I-EVE,EARTHQUAKE-EVENT
GEM-01387,GEM-01387.010,dengan,with,O,O
GEM-01387,GEM-01387.011,magnitudo,magnitude,B-ARG,INFORMATION-ARG
GEM-01387,GEM-01387.012,3,3,I-ARG,INFORMATION-ARG
GEM-01387,GEM-01387.013,9,9,I-ARG,INFORMATION-ARG
GEM-01387,GEM-01387.014,terjadi,happen,O,O
GEM-01387,GEM-01387.015,di,in,O,O
GEM-01387,GEM-01387.016,si,si,O,O
GEM-01388,GEM-01388.001,ii-,ii-,O,O
GEM-01388,GEM-01388.002,sistem,system,O,O
GEM-01388,GEM-01388.003,pengangkutan,transportation,O,O
GEM-01388,GEM-01388.004,terputus,disconnected,O,O
GEM-01388,GEM-01388.005,-,-,O,O
GEM-01388,GEM-01388.006,pergerakan,movement,O,O
GEM-01388,GEM-01388.007,tektonik,tectonics,O,O
GEM-01388,GEM-01388.008,boleh,OK,O,O
GEM-01388,GEM-01388.009,menyebabkn,cause,O,O
GEM-01388,GEM-01388.010,sistem,system,O,O
GEM-01388,GEM-01388.011,pengangkutan,transportation,O,O
GEM-01388,GEM-01388.012,seperti,like,O,O
GEM-01388,GEM-01388.013,jalan,road,O,O
GEM-01388,GEM-01388.014,raya,kingdom,O,O
GEM-01388,GEM-01388.015,terputus,disconnected,O,O
GEM-01388,GEM-01388.016,akibat,consequence,O,O
GEM-01388,GEM-01388.017,menerima,accept,O,O
GEM-01388,GEM-01388.018,gegaran,concussion,O,O
GEM-01388,GEM-01388.019,gempa,earthquake,B-EVE,FALSE-EVENT
GEM-01388,GEM-01388.020,bumi,earth,I-EVE,FALSE-EVENT
GEM-01388,GEM-01388.021,contohnya,for example,O,O
GEM-01388,GEM-01388.022,gempa,earthquake,B-EVE,FALSE-EVENT
GEM-01388,GEM-01388.023,bumi,earth,I-EVE,FALSE-EVENT
GEM-01388,GEM-01388.024,yang,Which,O,O
GEM-01388,GEM-01388.025,berlaku,applies,O,O
GEM-01388,GEM-01388.026,di,in,O,O
GEM-01388,GEM-01388.027,sulawesi,Sulawesi,B-LOC,PLACE-ARG
GEM-01388,GEM-01388.028,telah,has,O,O
GEM-01388,GEM-01388.029,merosakkn,ruin it,O,O
GEM-01388,GEM-01388.030,struktur,structure,O,O
GEM-01388,GEM-01388.031,jalan,road,O,O
GEM-01388,GEM-01388.032,raya,kingdom,O,O
GEM-01388,GEM-01388.033,&,&,O,O
GEM-01388,GEM-01388.034,berlaku,applies,O,O
GEM-01388,GEM-01388.035,rekahan,fracture,O,O
GEM-01389,GEM-01389.001,tanda,sign,O,O
GEM-01389,GEM-01389.002,alam,natural,O,O
GEM-01389,GEM-01389.003,kedatangan,arrival,O,O
GEM-01389,GEM-01389.004,tsunami,tsunami,O,O
GEM-01389,GEM-01389.005,1-,1-,O,O
GEM-01389,GEM-01389.006,gempa,earthquake,O,O
GEM-01389,GEM-01389.007,besar,big,O,O
GEM-01389,GEM-01389.008,gempa,earthquake,B-EVE,FALSE-EVENT
GEM-01389,GEM-01389.009,bumi,earth,I-EVE,FALSE-EVENT
GEM-01389,GEM-01389.010,yang,Which,O,O
GEM-01389,GEM-01389.011,berpusat,centered,O,O
GEM-01389,GEM-01389.012,di,in,O,O
GEM-01389,GEM-01389.013,bawah,lower,O,O
GEM-01389,GEM-01389.014,laut,sea,O,O
GEM-01389,GEM-01389.015,adalah,is,O,O
GEM-01389,GEM-01389.016,salah,Wrong,O,O
GEM-01389,GEM-01389.017,satu,One,O,O
GEM-01389,GEM-01389.018,penyebab,reason,O,O
GEM-01389,GEM-01389.019,utama,main,O,O
GEM-01389,GEM-01389.020,tsunami,tsunami,O,O
GEM-01389,GEM-01389.021,2-,2-,O,O
GEM-01389,GEM-01389.022,air,water,O,O
GEM-01389,GEM-01389.023,surut,recede,O,O
GEM-01389,GEM-01389.024,atau,or,O,O
GEM-01389,GEM-01389.025,tidak,No,O,O
GEM-01389,GEM-01389.026,?,?,O,O
GEM-01389,GEM-01389.027,surutnya,reflux,O,O
GEM-01389,GEM-01389.028,air,water,O,O
GEM-01389,GEM-01389.029,laut,sea,O,O
GEM-01389,GEM-01389.030,adalah,is,O,O
GEM-01389,GEM-01389.031,salah,Wrong,O,O
GEM-01389,GEM-01389.032,satu,One,O,O
GEM-01389,GEM-01389.033,petanda,sign,O,O
GEM-01389,GEM-01389.034,akan,will,O,O
GEM-01390,GEM-01390.001,misi,mission,O,O
GEM-01390,GEM-01390.002,ke-3,the 3rd,O,O
GEM-01390,GEM-01390.003,bantuan,help,O,O
GEM-01390,GEM-01390.004,mangsa,prey,O,O
GEM-01390,GEM-01390.005,tsunami,tsunami,O,O
GEM-01390,GEM-01390.006,dan,And,O,O
GEM-01390,GEM-01390.007,gempa,earthquake,B-EVE,FALSE-EVENT
GEM-01390,GEM-01390.008,bumi,earth,I-EVE,FALSE-EVENT
GEM-01390,GEM-01390.009,ke,to,O,O
GEM-01390,GEM-01390.010,palu,hammer,B-LOC,PLACE-ARG
GEM-01390,GEM-01390.011,sulawesi,Sulawesi,B-LOC,PLACE-ARG
GEM-01390,GEM-01390.012,tengah,middle,I-LOC,PLACE-ARG
GEM-01390,GEM-01390.013,indonesia,Indonesia,B-LOC,PLACE-ARG
GEM-01390,GEM-01390.014,seramai,busy,O,O
GEM-01390,GEM-01390.015,42,42,O,O
GEM-01390,GEM-01390.016,orang,person,O,O
GEM-01390,GEM-01390.017,terdiri,consists,O,O
GEM-01390,GEM-01390.018,dari,from,O,O
GEM-01390,GEM-01390.019,semua,all,O,O
GEM-01390,GEM-01390.020,agensi,agency,O,O
GEM-01390,GEM-01390.021,di,in,O,O
GEM-01390,GEM-01390.022,bawah,lower,O,O
GEM-01390,GEM-01390.023,menteri,minister,B-ORG,OFFICER-ARG
GEM-01390,GEM-01390.024,agama,religion,I-ORG,OFFICER-ARG
GEM-01390,GEM-01390.025,seperti,like,O,O
GEM-01390,GEM-01390.026,maiwp,maiwp,O,O
GEM-01390,GEM-01390.027,jakim,judge,O,O
GEM-01390,GEM-01390.028,jawi,ox,O,O
GEM-01390,GEM-01390.029,yadim,Yadim,O,O
GEM-01390,GEM-01390.030,yapeim,yeahpeim,O,O
GEM-01390,GEM-01390.031,dan,And,O,O
GEM-01390,GEM-01390.032,beberapa,a number of,O,O
GEM-01391,GEM-01391.001,16,16,B-ARG,TIME-ARG
GEM-01391,GEM-01391.002,nov,nov,I-ARG,TIME-ARG
